"SubscriptionName","SubscriptionId","ResourceGroup","ResourceName","ResourceType","Group","Location","ResourceId","CreationTime","Tags"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-dtccsqls-uc-m","master","microsoft.sql/servers/databases","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-dtccsqls-uc-m/providers/Microsoft.Sql/servers/sqls-nttd-evl-dtcc-uc-01m/databases/master","N/A","N/A"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-dtccsqls-uc-u","sqls-nttd-evl-dtcc-prvtendpt-uc-u.nic.81be751e-65fb-4d94-8439-f0a6e2183b9d","microsoft.network/networkinterfaces","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-dtccsqls-uc-u/providers/Microsoft.Network/networkInterfaces/sqls-nttd-evl-dtcc-prvtendpt-uc-u.nic.81be751e-65fb-4d94-8439-f0a6e2183b9d","N/A","Environment=UAT; Solution=PrivateEndPoint"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-dtccsqls-uc-u","sqls-nttd-evl-dtcc-prvtendpt-uc-u","microsoft.network/privateendpoints","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-dtccsqls-uc-u/providers/Microsoft.Network/privateEndpoints/sqls-nttd-evl-dtcc-prvtendpt-uc-u","N/A","Environment=UAT; Solution=PrivateEndPoint"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-dtccsqls-uc-u","sqls-nttd-evl-dtcc-uc-01u","microsoft.sql/servers","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-dtccsqls-uc-u/providers/Microsoft.Sql/servers/sqls-nttd-evl-dtcc-uc-01u","N/A","Environment=UAT; Solution=LogicalSQLServer"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-dtccsqls-uc-u","dtcctransactions","microsoft.sql/servers/databases","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-dtccsqls-uc-u/providers/Microsoft.Sql/servers/sqls-nttd-evl-dtcc-uc-01u/databases/dtcctransactions","N/A","Environment=UAT; Solution=SQLDatabase"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-dtccsqls-uc-u","master","microsoft.sql/servers/databases","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-dtccsqls-uc-u/providers/Microsoft.Sql/servers/sqls-nttd-evl-dtcc-uc-01u/databases/master","N/A","N/A"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-dtccsvb-uc-m","svb-nttd-evl-dtcc-uc-01m","microsoft.servicebus/namespaces","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-dtccsvb-uc-m/providers/Microsoft.ServiceBus/namespaces/svb-nttd-evl-dtcc-uc-01m","N/A","Environment=MO; Solution=ServiceBus"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-dtccsvb-uc-u","svb-nttd-evl-dtcc-uc-01u","microsoft.servicebus/namespaces","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-dtccsvb-uc-u/providers/Microsoft.ServiceBus/namespaces/svb-nttd-evl-dtcc-uc-01u","N/A","Environment=UAT; Solution=ServiceBus"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","copyfile","microsoft.cdn/profiles","PaaS","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/microsoft.cdn/profiles/copyfile","N/A","Environment=DEV"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","copyfiles","microsoft.cdn/profiles/endpoints","PaaS","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/microsoft.cdn/profiles/copyfile/endpoints/copyfiles","N/A","Environment=DEV"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","adb-centralus-dp-to-cp-pl-c3e93749eac7584fba78d101","microsoft.network/networkintentpolicies","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/Microsoft.Network/networkIntentPolicies/adb-centralus-dp-to-cp-pl-c3e93749eac7584fba78d101","N/A","Environment=DEV"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","adb-centralus-dp-to-cp-pl-eeccb5917a3e8f912c193f68","microsoft.network/networkintentpolicies","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/Microsoft.Network/networkIntentPolicies/adb-centralus-dp-to-cp-pl-eeccb5917a3e8f912c193f68","N/A","Environment=DEV"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","NetworkWatcher_centralus","microsoft.network/networkwatchers","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/Microsoft.Network/networkWatchers/NetworkWatcher_centralus","N/A","Environment=DEV"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","nsg-tag-databricks-uc-m-rg-tag-nsg-uc-m-flowlog","microsoft.network/networkwatchers/flowlogs","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/microsoft.network/networkWatchers/NetworkWatcher_centralus/flowLogs/nsg-tag-databricks-uc-m-rg-tag-nsg-uc-m-flowlog","N/A","Environment=DEV"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","nsg-tag-pep-uc-m-rg-tag-nsg-uc-m-flowlog","microsoft.network/networkwatchers/flowlogs","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/microsoft.network/networkWatchers/NetworkWatcher_centralus/flowLogs/nsg-tag-pep-uc-m-rg-tag-nsg-uc-m-flowlog","N/A","Environment=DEV"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","privatelink.azuredatabricks.net","microsoft.network/privatednszones","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/Microsoft.Network/privateDnsZones/privatelink.azuredatabricks.net","N/A","Environment=DEV"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","infravnetlink","microsoft.network/privatednszones/virtualnetworklinks","Other","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/Microsoft.Network/privateDnsZones/privatelink.azuredatabricks.net/virtualNetworkLinks/infravnetlink","N/A","Environment=DEV"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","tmqfu6364fhtw","microsoft.network/privatednszones/virtualnetworklinks","Other","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/Microsoft.Network/privateDnsZones/privatelink.azuredatabricks.net/virtualNetworkLinks/tmqfu6364fhtw","N/A","Environment=DEV"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","rtb-tag-gtwysubnet-uc-p","microsoft.network/routetables","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/Microsoft.Network/routeTables/rtb-tag-gtwysubnet-uc-p","N/A","Environment=DEV; Solution=Gateway"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-centralus","vnet-hub-centralus","microsoft.network/virtualnetworks","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-centralus/providers/Microsoft.Network/virtualNetworks/vnet-hub-centralus","N/A","Environment=dev; application=backups; creator=Niren Patel; Env=Prod; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-frontend-centralus","nttdatagidp.com","microsoft.network/privatednszones","Core Services","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-frontend-centralus/providers/Microsoft.Network/privateDnsZones/nttdatagidp.com","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-frontend-centralus","dns-vnet-link","microsoft.network/privatednszones/virtualnetworklinks","Other","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-frontend-centralus/providers/Microsoft.Network/privateDnsZones/nttdatagidp.com/virtualNetworkLinks/dns-vnet-link","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-frontend-centralus","infravnetlink","microsoft.network/privatednszones/virtualnetworklinks","Other","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-frontend-centralus/providers/Microsoft.Network/privateDnsZones/nttdatagidp.com/virtualNetworkLinks/infravnetlink","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-network-centralus","nsg-pan-default-centralus","microsoft.network/networksecuritygroups","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-network-centralus/providers/Microsoft.Network/networkSecurityGroups/nsg-pan-default-centralus","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-network-centralus","nsg-pan-mgmt-centralus","microsoft.network/networksecuritygroups","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-network-centralus/providers/Microsoft.Network/networkSecurityGroups/nsg-pan-mgmt-centralus","N/A","Environment=Shared; Client=Everlake; Env=Prod"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-network-centralus","nsg-pan-untrust-centralus","microsoft.network/networksecuritygroups","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-network-centralus/providers/Microsoft.Network/networkSecurityGroups/nsg-pan-untrust-centralus","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-network-centralus","udr-appgw_10.160.2.224_27","microsoft.network/routetables","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-network-centralus/providers/Microsoft.Network/routeTables/udr-appgw_10.160.2.224_27","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-network-centralus","udr-pan-mgmt_10.160.255.0_24","microsoft.network/routetables","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-network-centralus/providers/Microsoft.Network/routeTables/udr-pan-mgmt_10.160.255.0_24","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-network-centralus","udr-pan-trust_10.160.1.0_24","microsoft.network/routetables","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-network-centralus/providers/Microsoft.Network/routeTables/udr-pan-trust_10.160.1.0_24","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-network-centralus","udr-pan-untrust_10.160.0.0_24","microsoft.network/routetables","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-network-centralus/providers/Microsoft.Network/routeTables/udr-pan-untrust_10.160.0.0_24","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-network-centralus","udr-test-centralus","microsoft.network/routetables","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-network-centralus/providers/Microsoft.Network/routeTables/udr-test-centralus","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-network-centralus","udr-vng_10.160.200.0_27","microsoft.network/routetables","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-network-centralus/providers/Microsoft.Network/routeTables/udr-vng_10.160.200.0_27","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","az-dfsr-databox02","microsoft.compute/disks","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/disks/az-dfsr-databox02","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","azdfs_data_0","microsoft.compute/disks","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/disks/azdfs_data_0","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","azure_data","microsoft.compute/disks","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/disks/azure_data","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","digimagesstorage","microsoft.compute/disks","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/disks/digimagesstorage","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","gidps","microsoft.compute/disks","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/disks/gidps","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","OS2019_DFS-osdisk-07192024","microsoft.compute/disks","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/disks/OS2019_DFS-osdisk-07192024","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","OS_azdc01","microsoft.compute/disks","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/disks/OS_azdc01","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","p1ad2_DataDisk_01","microsoft.compute/disks","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/disks/p1ad2_DataDisk_01","N/A","Environment=Shared; Env=Dev; App=DiG; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","OS2019_DFS-osdisk-07192024-7-4-25","microsoft.compute/snapshots","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/snapshots/OS2019_DFS-osdisk-07192024-7-4-25","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","AZ-DC01","microsoft.compute/virtualmachines","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DC01","N/A","Environment=Shared; Env=Prod"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","AzureMonitorWindowsAgent","microsoft.compute/virtualmachines/extensions","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DC01/extensions/AzureMonitorWindowsAgent","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","AzurePolicyforWindows","microsoft.compute/virtualmachines/extensions","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/az-dc01/extensions/AzurePolicyforWindows","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","enablevmaccess","microsoft.compute/virtualmachines/extensions","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DC01/extensions/enablevmaccess","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","MDE.Windows","microsoft.compute/virtualmachines/extensions","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DC01/extensions/MDE.Windows","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","Microsoft.Insights.VMDiagnosticsSettings","microsoft.compute/virtualmachines/extensions","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DC01/extensions/Microsoft.Insights.VMDiagnosticsSettings","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","MicrosoftMonitoringAgent","microsoft.compute/virtualmachines/extensions","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DC01/extensions/MicrosoftMonitoringAgent","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","AZ-DFSR","microsoft.compute/virtualmachines","IaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DFSR","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","AzureMonitorWindowsAgent","microsoft.compute/virtualmachines/extensions","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DFSR/extensions/AzureMonitorWindowsAgent","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","MDE.Windows","microsoft.compute/virtualmachines/extensions","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DFSR/extensions/MDE.Windows","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","Microsoft.Insights.VMDiagnosticsSettings","microsoft.compute/virtualmachines/extensions","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DFSR/extensions/Microsoft.Insights.VMDiagnosticsSettings","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","MicrosoftMonitoringAgent","microsoft.compute/virtualmachines/extensions","Other","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Compute/virtualMachines/AZ-DFSR/extensions/MicrosoftMonitoringAgent","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","stgevlrepos-9efe81ab-faf0-4e88-b48e-8a14c0fcbcbb","microsoft.eventgrid/systemtopics","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.EventGrid/systemTopics/stgevlrepos-9efe81ab-faf0-4e88-b48e-8a14c0fcbcbb","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","stgshellcentralus-c85a654a-838a-4eb9-85cb-2d2d39dd0781","microsoft.eventgrid/systemtopics","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.EventGrid/systemTopics/stgshellcentralus-c85a654a-838a-4eb9-85cb-2d2d39dd0781","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","keyvault-everlake-master","microsoft.keyvault/vaults","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.KeyVault/vaults/keyvault-everlake-master","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","mi-user-assigned","microsoft.managedidentity/userassignedidentities","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.ManagedIdentity/userAssignedIdentities/mi-user-assigned","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","az-dc01336","microsoft.network/networkinterfaces","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Network/networkInterfaces/az-dc01336","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","az-dfsr270","microsoft.network/networkinterfaces","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Network/networkInterfaces/az-dfsr270","N/A","Environment=Shared"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","AZ-SMTPCUS","microsoft.saas/resources","SaaS","global","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.SaaS/resources/AZ-SMTPCUS","N/A","Client=Everlake; App=SMTP"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","stgevlrepos","microsoft.storage/storageaccounts","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Storage/storageAccounts/stgevlrepos","2022-06-22 13:18:44","Environment=Shared; Client=Everlake; Env=Dev; App=DiG"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-hub-shareservice-centralus","stgshellcentralus","microsoft.storage/storageaccounts","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-hub-shareservice-centralus/providers/Microsoft.Storage/storageAccounts/stgshellcentralus","2022-06-26 00:17:30","Environment=Shared; ms-resource-usage=azure-cloud-shell; Env=Dev; Client =Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-kvadf-uc-d","kv-evl-adf01-uc-d","microsoft.keyvault/vaults","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-kvadf-uc-d/providers/Microsoft.KeyVault/vaults/kv-evl-adf01-uc-d","N/A","Environment=DEV; Application=Data Factories; Solution=ADF Key Vaults; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-kvadf-uc-d","kv-evl-adf01-prvtendpt-uc-d.nic.6036f2a5-3fed-4031-aa8c-7e86c90ff53b","microsoft.network/networkinterfaces","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-kvadf-uc-d/providers/Microsoft.Network/networkInterfaces/kv-evl-adf01-prvtendpt-uc-d.nic.6036f2a5-3fed-4031-aa8c-7e86c90ff53b","N/A","Environment=DEV; Application=ADF Keyvalut; Solution=PrivateEndPoint; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-kvadf-uc-d","kv-evl-adf01-prvtendpt-uc-d","microsoft.network/privateendpoints","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-kvadf-uc-d/providers/Microsoft.Network/privateEndpoints/kv-evl-adf01-prvtendpt-uc-d","N/A","Environment=DEV; Application=ADF Keyvalut; Client=Everlake; Solution=PrivateEndPoint"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-kvadf-uc-m","kv-evl-adf01-uc-m","microsoft.keyvault/vaults","PaaS","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-kvadf-uc-m/providers/Microsoft.KeyVault/vaults/kv-evl-adf01-uc-m","N/A","Environment=MO; Application=Data Factories; Solution=ADF Key Vaults; Client=Everlake"
"TPA","15c6a0ec-5508-4d26-828f-3029516a2fb2","rg-evl-kvadf-uc-m","kv-evl-adf01-prvtendpt-uc-m.nic.71d70eeb-272c-4dd1-9a23-e39f9f2db54f","microsoft.network/networkinterfaces","Core Services","centralus","/subscriptions/15c6a0ec-5508-4d26-828f-3029516a2fb2/resourceGroups/rg-evl-kvadf-uc-m/providers/Microsoft.Network/networkInterfaces/kv-evl-adf01-prvtendpt-uc-m.nic.71d70eeb-272c-4dd1-9a23-e39f9f2db54f","N/A","Environment=MO; Application=ADF Keyvalut; Client=Everlake; Solution=PrivateEndPoint"
